ERROR,STD_SMILES
OC=CO)O.[NH2-].[NH2-].[Pt+2],CCO)O
O=CO)COcccCl)ccc6C=O)NCccccc[N+]=O)[O-]))c6,CNCccccc[N+]=O)[O-]))c6
CCC)CCCO))NcncSCcccccc6Cl)))))))))ncncN)sc95,CCC)CCC)CO
COCCOC=O)C=CNCCOCC6)))))))C=CO)C=O)C=CCOCC)=O)))CCC)CO)CCC95)))))))C6%10C,COCCOC=O)CC)C=CO)C=O)C=CCOC))CCC)CO)CCC95)))))))C6%10C
CCCCNC)C=O)cccccccOC))ccc6nc%10o%13,COccccncocCC)=O))cc5cc9c%13
CCNCCNC=O)ccC)[nH]cC=CC=O)NccccF)cc69))))))))))c5C.Cl,CCC=O)NccccF)cc69
CNC)CC=CC=O)NccccNccccF)cC#N))c6)))))))ncnc6cc%10OCCCOC5,CNccccC)ncnc6cc%10C
CCCC)Ccccccc6-cncNCCO))))n-cccccc6))))))c=O)c6%14,CCCC)Ccccccc6-cncC)nC)c=O)c6%14
C=CC=O)NCCCncc-cccccccC)c6s9)))))))))ccN)ncnc69)))))))))C5,CccnC)cncncN)c96
CNCCNS=O)=O)cccc-ccccCCC3C#N))NC=O)CN)Cccccs5))))))))))))cc6))))))cc6)))))))CC6,CC=O)CN)Cccccs5
CCCCccC)nn-cnnccccccc6nCC))c9n%13)))))))))))))c5C,CCncccccc6cnncC)nc6%13
CNCCCC5CCOC=O)CO)cccccc6)))))))))C7,CC=O)CO)cccccc6
CC=O)NccccNcnc-ccccs5)))))cs5))))))cc6,CNccccC)cc6
O=CNcccncc6)))))))NCCNcnc-cccccc6))))))ns5)))))CC6,Ccccccc6
O=CO)CCSCcccccc6O)))))))N5C=O)CCS,CC=O)CCSCcccccc6O)))))))N5C
CCC)Occcc-cnc-cccccc6)CCNCCCC=O)O)))))CC7))))))))))no5)))))cc6C#N,CcnocC)n5
COcccc-ncN)c-cncccccc6n9C))))))))))sc5=S))))))cc6,Ccncccccc6n9C
O=S=O)NcccccCF)F)F))c6)))))))ccccs5,CcccccCF)F)F))c6
CCC)Ccccccc6)))))))NCCO)ccccO)c[nH]c=O)sc95,CCCO)ccccO)c[nH]c=O)sc95
CCC)NC=O)CNcccccc6Cl)))))))SC)=O)=O,CCCC)=O
CCOcccNcccncCO))c6)))))))ccc6NCCcc[nH]cccOC))ccc96,CCOcccC)ccc6C
CcccC)nCCO)COccccCl)cc6Cl)))))))))))n5,CccccCl)cc6Cl
CScncNCCCCC6))))))ccnnCCCl)cccccc6))))))))c5n9,CCCCl)cccccc6
CC=O)Occcccc6C=O)OccC)occc6=O,CC=O)cccccc6C
C#CCNCccccF)cc6)))))))cccC)cNC=O)OC))))cC)c6,CNccC)ccC)cc6C
O=CCScnnc-cccncc6))))))n5-cccccc6)))))))))))))cccccc6)OCCO6,CcnncSCC=O)cccccc6)OCCO6))))))))))))n5C
COcccc-ncC=CC=O)Ncccccc69))))))))))ncccccc6c%10=O)))))))))))cc6,CCcncccccc6c=O)n%10C
CCCCSCCCNCcc[nH]ccN)ncnc96))))))))))CC5O,CCcc[nH]ccN)ncnc96
O=CNCccccOCF)F)F)))cc6))))))))Ccccccc6C=O)N9CCCOCC6,CCCCOCC6
CcccccC=O)CC)NCCCC5)))))))c6.Cl,CcccccC=O)CC)C)))c6
CncSCC=O)Ncsccc5C#N)))))))))))nnc5-cccccc6,CC=O)CScnncC)n5C
Ccncc-cccncNccccC=O)NO)))s5))))))n6))))))n5CC)C,CcccncC)n6
CC=O)OCCC)=O))CCCCCCC=CC=O)CCC6C)C%10F)CO)CC%14%17C,COCCC)=O))CCCCCCC=CC=O)CCC6C)C%10F)CO)CC%14%17C
CNCCOcccccc6cccC)ccc6n9Ccccccc6,Ccccccc6)ccC)cccc6n9C
Cccc=O)cco6)-ccccO)cO)c6C=O)O))))))OC6,CC=O)ccO)cO)ccc6-cocC)cc=O)c6CO%10
C#CCNC=O)cccccc6)C=O)OC5ccccO)cc6OcccO)ccc6%14,CC=O)cccccc6)C=O)OC5ccccO)cc6OcccO)ccc6%14
CCccccCNCCO)cccccc6))))))))))cc6,CCccccCC))cc6
NCcccOcccccC=O)NCCO)CF)C5))))))c6)))))))ncCF)F)F))c6,CcccCN))ccCF)F)F))n6
COccccNCccncNccccF)cc6)))))))nc6NCCCCO)C5)))))C%10=O)))))))))))cc6,Ccncccn6)NC)C=O)NC)C6
ClccccNCnnncccccc69)))))))))))cc6,CCNccccCl)cc6
O=CCCNCCOCC6))))))C=O)N5cccccCl)c6,CcccccCl)c6
C=CC=O)NCCCNcnccCN)=O))cNccccF)cc6)))))))n6))))))C5,CcnccCN)=O))cC)n6
O=ccCl)c-cccccc6))))))on5CCO)CNCCOCC6,Ccccccc6
CccccNcccccC=O)NcccF)cOCC)C)C)))cF)c6))))))))c6OCC%10CO))))))))))))nc6,CNcccF)cC)cF)c6
CCNC=O)NN=CcccF)ccc6F)))))))CC5CCCN))))cccccc6,CNN=CcccF)ccc6F)))))))CC5CCCN))))cccccc6
O=CCcccccc6)))))))Ncnc-ccccBr)cc6))))))cs5,CC=O)Ccccccc6
COccc-ccn[nH]c5)))))ccc6C=O)Ncccccc6)CCNCC7.Cl,COcccC)ccc6CC)=O
C=CCOC=O)CCNC=O)OCCcccccc6-cccccc6%13)))))))))))))))))C=O)O,CCCcccccc6-cccccc6%13
NC=O)CCCCccccOcnnnn5-cccccc6OCF)F)F)))))))))))))))cc6))))))N5,CccccCCCCCN)=O))N5)))))cc6
C=CC=O)OCccC)cOC=O)ccccF)cc6F)))))))))ccC)c6CCC%13%10,C=CC=O)OCccC)cC)ccC)c6CCC%13%10
COcncc-ccccnccCl)c=O)n6c%10))))))))))cc6NS=O)=O)ccccF)cc6F,CNcccC)cnc6OC
CccccS=O)=O)NC)CC)Ccccccc6))))))))))cc6,CCC)Ccccccc6
N#CcccS=O)=O)Nccscn5)))))))ccc6OccccCl)cc6-cccnn5CCNC4,CccccSC)=O)=O))cc6C#N
NCCccccO)cBr)c6)))))))C=O)O,CC=O)CN)CccccO)cBr)c6
CCC=O)OCCC))C=O)OCcc6ccnc6=O))Ccccccccc6nc%10-%13,CCCOC))C=O)OCcc6ccnc6=O))Ccccccccc6nc%10-%13
CccccCCNC=O)ccccccccc6c%10))))))))))))C=O)O))))cc6,CC=O)ccccccccc6c%10
N#CccccCncncc5-ccccF)cc6))))))))))))cc6,CCccccC#N))cc6
CccccNcccncNcccccCN)=O))c6)))))))n6)))))))cc6O.Cl,CcccccCN)=O))c6
COccccS=O)=O)NccccCNCCNC=O)cccccC#N))c6)))))))CC6)))))))cc6))))))))cc6,COccccSC)=O)=O))cc6
CCC)C)OC=O)NCCCcccccc6))))))))CC=O)O,CNCCCcccccc6))))))))CCC)=O
CCCNCC=CI))))CCCcccccO)c6C%10,CCCNCCC)))CCCcccccO)c6C%10
O=CCC=O)Ccccc-cccccc6))))))cc6))))))NCCNcccc[N+]=O)[O-]))cc6))))))CC6))))))C=O)N6,CccccCC)C=O)CC=O)NC6=O)))))))cc6
O=CO)CCcccCl)ccc6C=O)NN%10ccccsnnc5c9,CC=O)CCcccCl)ccc6C=O)NN%10C
CnncCC)C)C))cc5NC=O)NccccCl)cc6,CNccccCl)cc6
CCCC=O)NCCNCC=CccccC)cc6)))))))))CC6.Cl,CCC=CccccC)cc6
Ncncc-ccn[nH]c5)))))cc6-cncnccCl)cc6[nH]9,CcncnccCl)cc6[nH]9
CCC)COcncc-cccF)c-cn[nH]cS=O)=O)NCCC3)))))n5)))))cc6F)))))))cc6Cl,CcccF)cC)cc6F
CCOC=O)CNC=O)cnnCCCCF)))))cccccc96)))))))))))CC)C)C,CC=O)cnnC)cccccc96
O=CCNCCCC5))))))Ncccccc6Ccccccc6,CNcccccc6Ccccccc6
C=CC=O)NcccccNcncncNccccC=O)NCCCCC6)))))))cc6)))))))n6)))))))c6,CC=O)ccccC)cc6
O=CO)ccccC=O)ccccNCcccccc6))))))))cc6)))))))cc6,CCcccccc6
CCccccc-cnccOCCCCNC)CC6))))))))cn6))))))c6))))))ncc-cccC#N))ccn6))))))ccF)c6=O,CcccccCC)C))c6
OCCNCCCCC6)))))))cccc[se]5,CNCCCCC6
Ccccc-ccccCcnnnn5C=O)NC)C)))))))))cc6))))))cc6,CccccCcnnnn5C)))))))cc6
CCC)cc-ccccF)cc6))))))nc-ccccF)cc6))))))n5C=CCO)CCO)CC=O)[O-],CC=CCO)CCO)CC=O)[O-]
O=CNcccon5))))))NCCNcnc-cccccc6))))))ns5)))))CC6,Ccccccc6
CCNCC))C=O)CcccccNS=O)=O)cccccCl)c6C)))))))))n6,CccCl)cccc6SC)=O)=O
N#CC=CccCl)cccc6Cl))))))))cnnCCO)))cN)c5C#N,CCC#N))cnnC)cN)c5C#N
NCcccOcccccC=O)NCCCN)C5))))))c6)))))))ncCF)F)F))c6,CcccCN))ccCF)F)F))n6
FccccCCOccnccnncOccccCl)cc6)))))))n95))))))))))))cc6F,CccnccnncC)n95
CCOC=O)ccc-ccccOC))cc6F)))))))ncc6cC)nn5CCC#N,CC=O)cccC)ncc6cC)nn5C
CCNCCC)CCCOC))CC6COCC)=O)))COCOC5CCOC))CCC%13O)C7C5OC)))))))))))))C%115,CCNCCC)CCCOC))CC6COC))COCOC5CCOC))CCC%13O)C7C5OC)))))))))))))C%115
CCC)NC=O)ccccccccc6c%10)))))))))))CCCNC5,CC=O)ccccccccc6c%10
CccccCNC=O)cnn-ccccF)cc6))))))cCCCO)CCO)CC=O)O))))))))c5CC)C))))))))))cc6,CC=O)CCO)CCO)CCccCC)C))cCC)=O))nn5C
CNC)CCNccc-ncccccF)ccc69))))))C=O)CCC6)))))))ccc6CN)=O,CncccccF)ccc69))))))C=O)CCC6
C=CC=O)Ncccc-nc=O)cnccncNccccOC))cc6)))))))nc6%10))))))))))cc6,Ccnccncc=O)nC)c6n%10
CNC)C=S)N=cssc=NC=S)NC)C))))n5-cccccc6)OCO5,Ccccccc6)OCO5
CCNC=O)ccccNCCOCC6C)))))))ccnc6[nH]9,CCNC
COcccncCCC3)))ncNCCNS=O)=O)cccccc6)))))))CC6))))))c6cc%10OC,COcccncCCC3)))ncC)c6cc%10OC
CC=CC=COCC)C6C)))))C=O)CC=O)O))=C6O,CO
Cl.[H]C[H])[H])NCCCcc[nH]ccccCCS=O)=O)NC)))))cc96)))))))))CC6,CNC
NC=O)ccccOccccCN)=O))cc6)))))))cc6,CccccCN)=O))cc6
CCCCCCC)O)C=CCCCC=O)C5CCCCCCC=O)O,CCCCCCC)O)CC
COCCccccOCCO)CC)C)N)))))cc6,COCCccccC)cc6
CScnc-ccccF)cc6))))))c-cccncNCC)=O)))c6))))))n5C,CccccF)cc6
CNCCCCCC=O)NCCCC5C#N))))))))N5))))))cccccc6,CCCCCCCC)=O))N5
CCCCCcccO)ccc6)OCC)C)CCCCC=O)O))CC%106,CO
CNC)C=O)NCCCN=CNcccF)ccc6NCCF)F)))ccccCl)cc6%15))))))))))))))))C5,CNCCCN=CNcccF)ccc6NC)ccccCl)cc6%15))))))))))))))))C5
COCC=O)CCCCCNC5=O)))))))NC=O)CCCC)C)))NC=O)ccccOC))cccc6[nH]9,COccccc[nH]cCC)=O))cc95
CNC=O)CCcccccc6))OCCCCC=O)NO)))CCCC)C)))C=O)N%14,CNC
COcccccc6CNC=O)ccc-cccccc6))))))on5,CNCcccccc6OC
Ccccc-cnncNccccO)cc6)))))))cccccc%106))))))))))cc6S=O)=O)NCCOCC6,CccccO)cc6
CCC)OccccC#N))cc6CNCCCC5)))))C%10O,CCcccC#N))ccc6OCC)C)C%10O
CCC)C)CNC=O)ccnCCCCF)))))cccccc96)))))))))))C=O)O,CC=O)ccnC)cccccc96
CNC=O)Ccccccc6))))))))CCCCCCCO5))))CC6NCCCC5,CC=O)Ccccccc6
C=CC=O)NCCNcncnccc-ccO)cccc6F)))))))cCl)cc%106))))))))))CC6,CcccncncC)c6cc%10Cl
Cccc[N+]=O)[O-]))cNCCNCcccccc6)))))))CC6))))))cc6N.Cl.Cl,CCcccccc6
C=CC=O)NCCCOCC6NcnccOCccF)cOC))ccOC))c6F)))))))))cn6,CCccF)cOC))ccOC))c6F
CCC)OC=O)CCCC=CCCCO)CCO)C5COC3CO)COcccccCF)F)F))c6,CCCCCO)CCO)C5COC3CO)CC
CCCCCCCCCCCCCC=CCO)CN)COP=O)O)O,CCCCCCCCCCCCCCC
CCC)C)ccccNC=S)NCCNcncccc6Cl)))))))CC6))))))))cc6,CC=S)NccccCC)C)C))cc6
Cnc=O)cccccNS=O)=O)ccccF)cc6))))))))ccc6%10))))C=O)cccccc6-%10,Ccccccccc=O)n6C))))-cccccc6C=O)c%14%10
O=CO)ccccc-ccncC=O)CCCCCCcccccc6)))))))))))))o5)))))n6,CccncC=O)CCCCCCcccccc6)))))))))))))o5
O=COCC=Ccccccc6))))))))=NC5=Cccccnc6,CCC=NCC)C=O)O5
CCC)C)C=O)OCOC=O)CNC=O)CNC=O)CN)cccccc6)))))))))C4SC7C)C,CNCC=O)NC4SCC)C)C5CC)=O
CS=O)=O)NccccC=O)NccnccccNCCCC5cccF)ccc6F))))))))))))nn96)))))))))))cc6,CNCCCC5cccF)ccc6F
CCCCO))NC=O)CC=Ccccccc6ccn5C)))CC%10NC)C%14.O=CO)C=CC=O)O,CC=O)CC=Ccccccc6ccn5C)))CC%10NC)C%14
Cl.O=CO)CCCC=CCCCNS=O)=O)ccccCl)cc6))))))))CN5Cccccnc6,CCCCCC)CN5C
O=c[nH]c-ccccCF)F)F))cc6))))))ncsccc95)CCC5,Ccncsccc5c=O)[nH]9)))CCC5
CScccccc6OC=O)CBr,CScccccc6C
Cccccc-ccncn5CccccC#N))cc6))))))))))))c6,CCccccC#N))cc6
CNC)ccccc-cccC=O)ONC=O)CCC5=O))))))))ccc6C=O)O))))))))cccc=[N+]C)C))cc-6oc%10c%14,Cccccc=[N+]C)C))cc-6occcNC)C))ccc%146
CccccNCCCCCOccccSC)=O)=O))cc6)))))))))CC6))))))nn6,CCCCCCNC)CC6
Cl.Cl.cccccNCCNCC6))))))c6))OCCO6,Ccccccc6OCCO6
CNC)CCSSCCNC=O)CCCNC=O)CSccccCl)cc6)))))))))CC6,CC=O)CSccccCl)cc6
COccccC=CSC=N)NC5=O)))))))cc6O,CCccccOC))cO)c6
Ncncccc-cccccc6))))))cNCC=CC5)))))nc6n%10,CccccncN)nc6nc%10C
CCCncSCC=O)Ncnccs5)CCCC6))))))))))))ncc5c=O)nC)c=O)n6C,CCCncSCCC)=O))))ncc5c=O)nC)c=O)n6C
CCC)NC=O)CNC=O)CCccF)cccc6F))))))))NC=O)OCC)C)C))))))))CCcccccc6%11,CNCCCcccccc6NC)C%11=O
Cccncc-ccccNCCCNCC6OCCCCS=O)=O)CC6)))))))))))))))c[nH]c=O)cC)cc%106))))))))))c6,CccccC)cccC)c6[nH]c%10=O
CCCCCC)CO))NcncN)ncccF)cnc%106,CcncN)ncccF)cnc%106
CCOC=O)CCccscn5))))))CCCNC=O)CCcc[nH]cccccc96))))))))))NC=O)CC)C)N))))))C6,CNCCcc[nH]cccccc96))))))))))CC)=O
C#CCNC=O)CNC=O)CO)CCcccccc6)))))))NC=O)cccccO)c6C))))))))))))CSC5C)C,CNCCcccccc6)))))))CO)CC)=O
COC=O)ccccc=O)nCCCCCC6))))))cSCC#N))))nc6c%10,CC=O)ccccc=O)nC)cSCC#N))))nc6c%10
CCCCCC=CCC=CCC=CCCOC3CCCC=O)NCCO,CCCC=CCCOC3CCCCC)=O
Ncccc-ccccF)cc6))))))cc6NC=O)cccccc6,CC=O)cccccc6
CC=CC=O)NCccccOC))cO)c6)))))))cccOC))cOC))cOC))c6,CCccccOC))cO)c6
COC=O)ccc-cc[nH]cc5C=O)OCcccccc6))))))))))))))cn5S=O)=O)ccccC)cc6,CC=O)cc[nH]cc5C
CONC=O)C=O)CCcccccc6)))))))NC=O)ccccnc6-nccc-cccccc6))))))n5,CC=O)ccccnc6C
CCCC=CCNCCCC=CC=O)OC)))C%11))Ncccccc69))))))))C59.Cl,COC
ClcccccScccnc-cccccn6))))))n6)))))))c6,CcncccScccccCl)c6)))))))n6
FCF)Occcc-cnnccnccOCCCCCC5COC63))))))))))n96)))))))))cc6,CCCCCCC5COC63
CCC=O)Ncccccc6))))))CCCNCCccccC)cc6))))))))CC6,CCCccccC)cc6
CC=O)Ncccccc6))))))CCCNCCO)ccccs5)))))))CC6,CCCO)ccccs5
CC=O)NCCNCCCCCNC=O)ccccF)cccC)c6[nH]9)))))))))))C6))))))CC6,CC=O)ccccF)cccC)c6[nH]9
COccccc-cccsc5)))))cnc6cc%10OC,COcccccC)cnc6cc%10OC
Cncc-ccccN)cNC=O)ccccNCCCCC6))CNC=O)O5))))))))nc6))))))))c6))))))cn5,CNcccC)ccc6N
Ncncncc6c-cccO)ccF)c6))))))cn5CCcccccc6C9,CccnC)cncncN)c96
Cncc-cccccc6))))))cOccccS=O)=O)Ncnccs5)))))))cc6F))))))))n5,CccccSC)=O)=O))cc6F
CON=CCCCO))NC=O)cccc-cccccc6C)))))))cc6)))))))C5,Ccccccc6C
O=S=O)Ncncccccc6nc%10NCCNCCO)))CC6)))))))))))))))))cccF)ccc6F,CNcncccccc6nc%10C
Cccc-cncsccc5c=O)[nH]9)))CCNC)C6))))))))))ccC)c6O,CcccC)cO)cC)c6
NC=O)Ncsc-ccccCF)F)F))cc6))))))cc5C=O)NCCCCNC6,CC=O)cccC)sc5NCN)=O
O=CNccccS=O)=O)NCCCCCC7)O5))))))))cc6)))))))CCC3ccccnc6,CNCCCCCC7)O5
CcccC)c-ccscNC=O)Cncncc5c=O)nC)c=O)n6C)))))))))))))n5)))))cC)c6,CcccC)cC)cC)c6
CNS=O)=O)cccccc6NcncNcccOC))cOC))cOC))c6)))))))ncc6Cl,COcccC)ccOC))c6OC
O=COCcccccc6F)))))))=NC5=CccccBr)o5,CCN=Ccccccc6F)))))))OC5=O
O=CNccccNCCOCC6=O)))))))cc6)))))))CCCO)CN5C=O)NccccCl)cc6,CNccccCl)cc6
C=CC=O)NcccccOcncNccccNCCNC)CC6))))))cc6OC)))))))))ccc6C#N)))))))))c6,COcccC)ccc6C
CccccN)cc6C=O)NCC)cccccccccc%106,CC=O)cccN)ccc6C
O=CC=Cccc[N+]=O)[O-]))ccc6O))))))))Scccccc69,CCccc[N+]=O)[O-]))ccc6O
Occccc-cccnc-ccccCl)s5)))))c6))))))c6,CcccncC)c6
Cccccoc=O)cccC=O)NCC)C))))sc5c9c%13,CNCC)C
COCCNCCNC=O)NccC)c=O)[nH]n5-cccccc6))))))))))))))CcccF)cF)cF)c6))))))C5,CNCCNC)CC5cccF)cF)cF)c6
O=CO)CCScncccccc6n9CCCCCC6,CC=O)CCScncccccc6n9C
CccccS=O)=O)NCCNcncccn6))))))CC6)))))))cc6,CccccSC)=O)=O))cc6
O=CNCCccccnc6))))))NCCNccccF)cc6))))))CC6)))))))))cccccCl)c6,CC=O)cccccCl)c6
Cnnccc5-cccCl)ccCl)c6OccccS=O)=O)Ncncns5)))))))cc6C#N,CccccSC)=O)=O))cc6C#N
CCC)cnn-ccnccn6))))))c-ccccF)cc6))))))c5C=CCO)CCO)CC=O)O,CCccCC)C))nnC)c5C
O=CcccccCl)c6Cl)))))))Ncccccc6))))))CCCNC5,Ccccccc6
O=CNCCC3cccccc6))))))))))NCCCncccn5)))))CC6,CNCCC3cccccc6
CCOcccc-cncCSCC=O)NCcccco5)))))))))))cC)o5)))))cc6,CNCcccco5
CCOC=O)CScnccscccccc69)))))))c=O)n6CCCNCCCC5,CCCCncSCCC)=O))))nccscccccc69)))))))c6=O
CCC)C)C=O)OCN=Ccccccc6))))))cccCl)ccc6NC%11=O,COCN=Ccccccc6))))))cccCl)ccc6NC%11=O
CCC)CCCO)CN)CCCCCCC6))))))))))C=O)O,CC=O)CCCO)CN)CCCCCCC6))))))))))CC)C
Cl.Cl.OCCncnccNCCNCcccccc6))))))cccccc6)))))))CC6))))))ncnc69,CCcccccc6))))))cccccc6
CccccOCCncNC=O)cccco5)))))))ncccccc69))))))))))))cc6,CCCncNC))ncccccc69
CNC)ccccN=CccccNCCOCC6))))))cc6))))))))cc6,CccccC=NccccNC)C))cc6))))))))cc6
CNCCN=C5SCC=O)NCCCCCCC7)))))))))cccccc6,CNCCCCCCC7
CCCCCCCCccccOCC=O)Cnnnnc5-cccncc6)))))))))))))))cc6,Ccccncc6
C=CC=O)NCCNcccnccc-ccC)ccc[nH]ncc95)))))))))cCl)cc%106))))))))OCC6C%10,Ccccncccc6cc%10Cl))))NCCNC)CC6CO%10
C=CC=O)OCCCC)CCCC=O)C5C)COCC)=O)))C%13%10,C=CC=O)OCCCC)CCCC=O)C5C)COC))C%13%10
cccccc6CNCCNCcccccc6)OCO5)))))))))CC6)))))))))OCO5,CCcccccc6)OCO5
CCC)S=O)=O)NCCcccccc6)))))))C=O)NCN=Ccccccc6))))))cccccc6NC)C%11=O,CC=O)CC)Ccccccc6
FccccCl)cc6-cncNcccncc6)))))))cnccnc6n%10,CcccCl)ccc6F
CCOC=O)NCCNC=O)CNC=O)NCcccccc6))))))cccccc6))))))C5=O))))))))CC6,CCC)=O
CCCO)ccccO)cc6)))))))NCCCO)cccccc6))))))CC6,CCC)CO)ccccO)cc6
O=ccccccc6nnn%10CScnncscccccc6n%129,CCScnncscccccc6n%129
COccccscC=O)NC)Ccccccc6)))))))))cc5c9,COccccscCC)=O))cc5c9
CCC)C)NC=O)NcncncN)ncc6cc%10-cccCl)ccCl)c6,CNcncncN)ncc6cc%10C
COccccC=CC=O)NO)))))c-cccc-cccccc6))))))cc6))))))c6,CCccccOC))cc6C
C=CC=O)Ncncncc6c-ccccccccc6c%10))))))))))nn5CC)C)C,Cccccccccc6c%10
COccccncNC=O)cccccS=O)=O)NCCOCC6)))))))c6))))))))sc5c9,CC=O)cccccSC)=O)=O))c6
Ccccc-cnscNCCNC=O)Ncccccc6))))))))CC6))))))n5)))))cc6,CNcccccc6
CCCCC=O)NCCS=O)=O)O))))))))CCCCCCO)CCCCO)CCC6C)C%10CCC%17%14C,CC=O)CCCC)CCCCCCO)CCCCO)CCC6C)C%10CCC%17%14C
CC=O)OCCCC=O)OCcccoc5)))))CC6C)CCCCCC=O)O5))C%146,CCC)=O
[H]C[H])[H])NCCCC5Ccc[nH]ccccCCS=O)=O)cccccc6)))))))))cc96,CNCCCC5Ccc[nH]ccccCCS=O)=O)cccccc6)))))))))cc96
N#CCCcccc-ccccoc=O)nCCF)F)))c5c9)))))))))cc6)))))))NC=O)CCNCCCO7,Cccccoc=O)nC)c5c9
COCCCCNC=NccccF)cc6NcscC)cc5%14))))))))))))))CCN6C,CC=NccccF)cc6NcscC)cc5%14
Ccccc-ccC#N))cN)n-cccccc6C)))))))c=O)c6C#N))))))))cc6,CccC#N))cN)nC)c=O)c6C#N
CNC=O)cccccOCC)C=O)NCCNC=O)cccccc6)))))))CC6C))))))))))c6,CC=O)cccccc6
NcnncSCC=O)cc-cccccc6))))))[nH]cccccc96))))))))))))s5,Cc[nH]cccccc6c9C=O)CScnncN)s5
CccccF)cc6-ccccC=O)N=CN)N))))o5,CccccF)cc6C
O=CN=CNCCCCC6))))))SC5=CccccCl)cc6,CCccccCl)cc6
N#CcccS=O)=O)Ncncns5)))))))ccc6OccccCl)cc6-cccon5,CccccCl)cc6C
NCCNccF)ccc=O)cC=O)O))cnCCC3F))))c6c%10Cl)))))))))))CC5CC3,CC=O)ccnC)ccCl)cC)cF)cc6c%10=O
O=CO)CCOccnccnnc-ccccOCF)F)))cc6))))))n95)))))))))))cccccc6,CCCCC)=O))cccccc6
O=CC=CcccBr)cO)cBr)c6O))))))))OcccO)ccO)c69,CCOcccO)ccO)c6C9=O
COCCOcccnc-ccccccF)ccOCCCNCC6F))))))))c6n%10))))))))))cnc5c9,CccccccF)ccC)c6n%10
CCCCC=CC=CCCCCCCCCOCC)=O)))CC)N%106,CCC=CCCCCCCCCOC))CC)N%106
Cnc=O)ccncNCCNcccccn6))))))CC6))))))n5CccccCl)cc6))))))))))nC)c6=O,Ccnccc=O)nC)c=O)n6C)))))n5C
CccnCCCCNCCNcccCF)F)F))ncCC)C)C))n6))))))CC6))))))))))c=O)[nH]c6=O,CccnC)c=O)[nH]c6=O
CCC=Ccncccn6))))))))NC=O)CCcccccc6)))))))NC=O)OCcccccc6,CCcccccc6
CCC)CS)C=O)NCC=O)NCCcccc-cccccc6))))))cc6)))))))C=O)O)))))CCCC5,Ccccccc6
Cccc-nncc=O)[nH]c6=O)))))))ccC)c6OccccO)cCC)C))c6,CcccC)cC)cC)c6
COccccCNCCOccccCC)O)CNC)C))))cc6C%11))))))))))))cc6C,CNC)CCC)O)cccccc6)CNC)CCO7
CCCCCNC=O)CCCC=O)cccccc6%10))OCO5))))))))))cccccc69,CNC=O)CCCC=O)cccccc6%10))OCO5))))))))))cccccc69
CNC)cccccC=O)OCC=O)NCcccco5)))))))))))c6,CNCcccco5
COcccccc6C=O)NCCC)CC5CCC)C)C6,COcccccc6CC)=O
CcccNCCCCCC6)))))))nc-nncC)cc5C))))))n6,CCCCCCC6
Ccccc-ccC=CC#N))C=O)OCC)C)C))))))nCCCO))))cncncN)c96)))))))))cc6,CCccC)ccN)ncnc6n9C
ccccCCCNCCCCCC5)))))))))CCOCCCCC5))))C6))))))nc6,CCCCcccccn6))))))CCOCCCCC5))))C6
CCncnccNcccccCl)c6)))))))ncNCCCCCC6N))))))))nc69,CCCCCCC6N
O=CO)CccccCl)cc6))))))NC=O)cccCO))ccc6NC=O)C%11ccccCl)cc6,CNC=O)cccCO))ccc6NC=O)C%11ccccCl)cc6
COcccncncNCCNC=O)OCCC)C)O)))))CC6))))))c6cc%10OC,COcccncncC)c6cc%10OC
O=CO)CCCCN5C=O)cccccCOcccc-ccccF)cc6F)))))))cc6))))))))c6,CCcccccCC)=O))c6
O=CNCCCS=O)=O)ccccCF)F)F))cn6)))))))))))ccccCl)cc6,CNCCCS=O)=O)ccccCF)F)F))cn6
CCNC=O)C=Ccccccc6)OCO5))))))))))))cccccc6,CCcccccc6)OCO5
Ncnccc-cc-ccccF)cc6))))))ncn5CCCNCCOCC6))))))))))))))n6,CccccF)cc6
CCCC=O)ccccF)cc6)))))))NCCCC5.Cl,CCCC)C=O)ccccF)cc6
CCOccccnc6Occncc-cnccC=O)NCCCOC5)))))))cn6))))))c6,CC=O)ccncC)nc6
CCC=O)cccccc6)OCO5)))))))))NC)CCCCCC6,CCC)C=O)cccccc6)OCO5
O=CC=CccccCl)cc6)))))))SC=S)N5Ccccccc6,CCccccCl)cc6
O=[N+][O-])cccccc6S=O)=O)NCCNCcccccc6))))))cccccc6)))))))CC6,CCcccccc6))))))cccccc6
NC=O)Ncccccc6)CCCCCC6CC%10)NCCCCC4)))))CC%10,CNCCCCCCCC6C%10CccccNCN)=O)))cc6%14
CCNCCO)))CCCOcccccNcccCC=O)NcccccF)c6F))))))))))[nH]n5))))))ncnc6c%10,CcccccC)ncnc6c%10
CCCCO))NcncNccccc-cccccn6))))))c6)))))))cncnCC)C))c5n9,CcncC)cncnC)c5n9
COcccccc6)CCNCCCCCNSC)=O)=O))C6CC%14%10.Cl,COcccccc6)CCNCCCCCNC)C6CC%14%10
COccccC=O)Nccccc-ccncC)cccc6n9)))))))))c6))))))))cc6,COccccCC)=O))cc6
CNCC)C=O)NCCCCCCCCCNCCccccF)cc6))))))))CC6N9C%14=O,CNCC)CC)=O
CCCC)CCF)F)CO)CCCCCC=O)C5CCCCCCC=O)O)))))))))))O6,CCCC)CCF)F)CO)CCCCCC=O)C5CCCCCCCC)=O)))))))))))O6
